userName,score,text_1,text_2
Pengguna Google,1,min kalau belum siap buat dipakai mending enggak usah buat aplikasi begini min ini sebelum hari saja server suka eror bagaimana digunain pas hari pemilu nasip kpps bagaimana min sudah di update beberapa kali uninstall install beberapa kali tetap saja enggak bisa masuk min terus ini password dan user sudah sesuai tapi enggak bisa masuk jadi harus bagaimana min tolong ya min ini sudah hari menuju pemilu yang dimana aplikasi ini digunakan,dipakai mending aplikasi server suka eror digunain pemilu nasip kpps update uninstall install masuk password user sesuai masuk pemilu dimana aplikasi
Pengguna Google,1,lebih baik kalo belum siap menggunakan aplikasi jangan dan memaksakan untuk menggunakan sirekp tahun ini sudah mau mepet banyak eror nya ini masih uji coba bagaimana kalo pas hari dengan kendala yang seperti ini juga bukan membantu mengefisienkan waktu malah jadi bertambah beban pikiran,aplikasi memaksakan sirekp mepet eror uji coba kendala membantu mengefisienkan bertambah beban pikiran
Pengguna Google,1,asslamulikum wr wb dengan mengurangi rasa hormat kepada deplover app yang terhormat sudah berapa hari terahir ini kok appnya semakin ndk jelas ya selalu gagal proses aktivasi kan ini tanggalnya semaik mepet terus siapa yang bertanggung jawab nanti kalo tindak sesuai trimakasih mohon dong appnya di fokuskan dulu wasslamulikum we wb izin hapus appnya,asslamulikum wr wb mengurangi hormat deplover app terhormat terahir appnya ndk gagal proses aktivasi tanggalnya semaik mepet bertanggung tindak sesuai trimakasih mohon appnya fokuskan wasslamulikum wb izin hapus appnya
Pengguna Google,1,tolong lebih diperbaiki lagi ada beberapa fitur yang tidak berfungsi mau edit hasil tidak bisa disalahkan baik apa enggak kalo kayak begitu,diperbaiki fitur berfungsi edit hasil disalahkan kayak
Pengguna Google,3,developer tolong di update aplikasinya hari begini masa yang bisa login cuma hp yang sidik jarinya di belakang kalau memang aplikasi belum siap digunakan sudah manual saja atau kalau maksa pakai aplikasi dengan keterbatasan akses begini sudah petugas kpps diberi perangkat yang sesuai untuk kerja kasih mereka hp android yang sidik jarinya di belakang biar bisa login ke aplikasi,developer update aplikasinya login hp sidik jarinya aplikasi manual maksa pakai aplikasi keterbatasan akses petugas kpps perangkat sesuai kerja hp android sidik jarinya biar login aplikasi
Pengguna Google,1,menghapus foto apabila foto salah posisi penempatannya harusnya ada di awal bukan harus memfoto file dulu dan menimpa file dulu baru ada setelah itu ada opsi menghapus foto,menghapus foto foto salah posisi penempatannya memfoto file menimpa file opsi menghapus foto
Pengguna Google,1,kalo belum siap buat bikin aplikasi tuh usah sekelas national kok layak buat digunain upload gambar saja terus mana deh buat kerjain tapi giliran bisa hasil yang kebaca sama difoto beda saja pakai jauh,bikin aplikasi sekelas national layak digunain upload gambar kerjain giliran hasil kebaca difoto beda pakai
Pengguna Google,1,tidak bisa login padahal jaringannya bagus tolong di perbaiki semaksimal mungkin aplikasinya agar bisa dapat di gunakan padasaat pemilihan nanti,login jaringannya bagus perbaiki semaksimal aplikasinya padasaat pemilihan
Pengguna Google,1,aplikasinya sangat buruk aplikasi belum layak pakai tapi dipaksain suruh pakai aplikasi ini unggah foto saja lamaanya meminta ampun mana disuruh ulang ulang terus yang foto menunggu verifikasi fotonya juga lama ini aplikasi bukan mempermudah malah bikin tambah lama masak seukuran pemerintah aplikasinya jelek begini harusnya disiapin dari jauh jauh hari kalo memang mau pakai aplikasi pas pemilu hadeh enggak tau lagi sama negara wakanda ini,aplikasinya buruk aplikasi layak pakai dipaksain suruh pakai aplikasi unggah foto lamaanya ampun disuruh ulang ulang foto menunggu verifikasi fotonya aplikasi mempermudah bikin masak seukuran pemerintah aplikasinya jelek disiapin pakai aplikasi pemilu hadeh tau negara wakanda
Pengguna Google,1,masa apk proyek negara kualitas nya parah saja sulit apalagi setelah di update malah banyak awak nya sudah kayak begini sudah bisa ditebak sih nanti pas hari pemilu bakal bagaimana dan pasti bukan nya untuk mempermudah malah mempersulit banget sih ini,apk proyek negara kualitas parah sulit update awak kayak ditebak pemilu mempermudah mempersulit
Pengguna Google,1,dasar aplikasi sarat di masukkin play store kalo enggak berapa tahun kok eror di sengaja sih biar duitnya masuk untuk perbaikan yang menginstal belum seberapa di banding aplikasi begini saja enggak benar cari orangyg cari yang cari muka tapi sudah lama aplikasi ini mulai pemilu,dasar aplikasi sarat masukkin play store eror sengaja biar duitnya masuk perbaikan menginstal banding aplikasi cari orangyg cari cari muka aplikasi pemilu
Pengguna Google,1,fungsi serekap tidak membantu kpps sama sekali awal informasi dari bimtek di ciputra world katanya akan membantu kpps agar tidak terlalu banyak membuat rekapitulasi hasil penghitungan yang perlu tandatangan berkali kali saksi hanya perlu download hasilnya dalam bentuk pdf ternyata masih meminta rekpan manual dengan tanda tangan basah jadi apa fungsi sirekap ini kalau enggak hamya memberikan beban tambahan bagi kpps andaikan sirekap ini berfungsi pasti sebelum jam malam aku sudah tidur,fungsi serekap membantu kpps informasi bimtek ciputra world membantu kpps rekapitulasi hasil penghitungan tandatangan berkali saksi download hasilnya bentuk pdf rekpan manual tanda tangan basah fungsi sirekap hamya beban tambahan kpps andaikan sirekap berfungsi jam malam tidur
Pengguna Google,1,apknya sering eror kalau memang mau pakai apk begini seharusnya dari jauh hari sudah di siapkan memang apknya karena bukannya jadi lansung bisa normal saya sudah pakai sandi sidik jari dan pin pada hp saya tapi masih selalu di arahkan untuk lakukan pemberian pin dan sandi sangat realistis memang,apknya eror pakai apk siapkan apknya lansung normal pakai sandi sidik jari pin hp arahkan lakukan pemberian pin sandi realistis
Pengguna Google,1,tolong tiadakan sirekap aplikasi belum siap digunakan kok sudah diluncurkan seandainya memang servernya tidak kuat seharusnya dari awal ngerjainnya bertahap saja per provinsi per kabupaten biar tidak menyusahkan begini,tiadakan sirekap aplikasi diluncurkan seandainya servernya kuat ngerjainnya bertahap provinsi kabupaten biar menyusahkan
Pengguna Google,1,aplikasi apa ini tinggal minggu lagi pemilu tapi aplikasi ini tidak bisa di buka selalu gagal identikasi sampai lowongan menit tapi tidak bisa masuk juga siap enggak ini aplikasi pemilu apa mau kacau lagi mudah diretas haker ini kalau seperti ini aplkikasinya belum siap secara online,aplikasi tinggal minggu pemilu aplikasi buka gagal identikasi lowongan menit masuk aplikasi pemilu kacau mudah diretas haker aplkikasinya online
Pengguna Google,1,aplikasi mohon perlu diperbaiki lagi banyak yang error seperti akun anda invalid dan susah untuk masuk serta sering terjadi gangguan,aplikasi mohon diperbaiki error akun invalid susah masuk gangguan
Pengguna Google,1,tolong dong bapak ibu teknisi aplikasi yang terhormat dibaca ini update cuma update apa ya font lebih baik update biar bisa bertambah foto dari galeri lebih bermanfaat pekerjaan seperti ini lebih enak lewat pc laptop daripqda lewat hp pak bu jadi jangan maksa pakai aplikasi deh,teknisi aplikasi terhormat dibaca update update font update biar bertambah foto galeri bermanfaat pekerjaan enak pc laptop daripqda hp bu maksa pakai aplikasi
Pengguna Google,1,mohon segera diperbaiki karena saya gagal terus mendapatkan kunci digital ada yang bilang sinyal tapi sudah saya coba terus ditempat yang banyak sinyal tapi masih saja sulis dapat kunci digital segera perbaiki sudah mendekati pemilu,mohon diperbaiki gagal kunci digital bilang sinyal coba ditempat sinyal sulis kunci digital perbaiki mendekati pemilu
Pengguna Google,3,sumpah tiap keluar notif upgrde takut banget enggak bisa login ulangg ini sudah versi login lumayan cepat semoga semakin kesini apk nya bisa berjalan lancar enggak ada kendala lagi apalagi sampai down,sumpah notif upgrde takut login ulangg versi login lumayan cepat semoga kesini apk berjalan lancar kendala
Pengguna Google,2,boleh mengeluh indak sih ini sebenrnya apk bisa di pakai indak sih kok ribet amat deh mau login saja enggak dari kemarin indak bisa teros coba doang perbaiki cepat sudah mempet banget deh sampai sekarang belum bisa login jadi kesel sendiri indak bisa login login,mengeluh indak sebenrnya apk pakai indak ribet login kemarin indak teros coba doang perbaiki cepat mempet login kesel indak login login
Pengguna Google,1,apk enggak bisa di gunakan susah login terlalu ribet terlalu memaksakan buat digitalisasi tapi team pembuat enggak gerak tanggap buat memperbaiki bugnya,apk susah login ribet memaksakan digitalisasi team pembuat gerak tanggap memperbaiki bugnya
Pengguna Google,1,hedehh sudah susah payah setengah mati begadang sampai pagi buat login akunnya sudah bisa login malah update aplikasi ujungnya tekeluar lagi enggak bisa login,hedehh susah payah mati begadang pagi login akunnya login update aplikasi ujungnya tekeluar login
Pengguna Google,1,ini aplikasi belum layak dipakai sudah disebar saja kesiapan kalian mana kalo memang negara susah ntk bikin aplikasi yang siap pakai sewa jasa swasta saja yang bisa tim itu swasta lebih kompeten dibidangnya,aplikasi layak dipakai disebar kesiapan negara susah ntk bikin aplikasi pakai sewa jasa swasta tim swasta kompeten dibidangnya
Pengguna Google,1,payah aplikasi nya begitu mengirim foto selesai terus mau menulis jumlah hasil suara nya menggunakan angka tidak bisa diubah soalnya sudah dari aplikasi sih rekap nya memenangkan paslon tertentu,payah aplikasi mengirim foto selesai menulis hasil suara angka diubah aplikasi rekap memenangkan paslon
Pengguna Google,1,dari awal download dan pembimbingan aplikasi aman buat login dan oprasinya masuk ke versi malah enggak bisa login kesalahan inisialisasi mulu,download pembimbingan aplikasi aman login oprasinya masuk versi login kesalahan inisialisasi mulu
Pengguna Google,1,harusnya di menu lihat detail pemilihan ditambah seperti upload file untuk upload foto karena kamera dari aplikasinya tidak bisa fokus,menu lihat detail pemilihan ditambah upload file upload foto kamera aplikasinya fokus
Pengguna Google,1,ya kali aplikasi enggak bisa dipakai anggota kpps nya yang disalahin dari awal bimtek pun aplikasi sudah bermasalah sampai begini hari pun ini aplikasi tetap buruk,aplikasi dipakai anggota kpps disalahin bimtek aplikasi bermasalah aplikasi buruk
Pengguna Google,1,aplikasi nya tidak bisa mengenali pola kunci bagaimana mau perbaiki aplikasinya bikin bingung tok,aplikasi mengenali pola kunci perbaiki aplikasinya bikin bingung tok
Pengguna Google,1,untuk kegiatan berbasis nasional tolong dibenahi servernya untuk login saja susah karena server down banyak yang akses bagaimana nanti hari inilah yang bikin sulit kpps niat pemerintah untuk digitalisasi agar mempermudah malah mempersulit,kegiatan berbasis nasional dibenahi servernya login susah server akses bikin sulit kpps niat pemerintah digitalisasi mempermudah mempersulit
Pengguna Google,1,enggak bisa login padahal sudah memasukkan username dan password yang benar tapi yang muncul malah terjadi kesalahan saat melakukan inisialisasi aplikasi,login memasukkan username password muncul kesalahan inisialisasi aplikasi
Pengguna Google,1,tolong dong ini bagaimana ya gara gara susah masuk apk ini kata sandi nya sampai lupa bagaimana cara nya masuk kalau lupa kata sandi nya servey error awalnya sampai sudah dicoba terus tetap salah kata sandinya,gara gara susah masuk apk sandi lupa masuk lupa sandi servey error dicoba salah sandinya
Pengguna Google,1,bagaimana sih sudah menjelang hari malah bisa di gunain selalu gagal mulu mana waktu sudah mepet ini nanti semisal tidak bisa login siapa yang harus di salahkan masa iya petugas kpps padahal sudah jelas dari aplikasinya sendiri selalu bermasalah untuk servernya kalau belum bisa maksimal seharusnya enggak usah deh diluncurin aplikasi beginian bukannya mempermudah malah menyusahkan,menjelang gunain gagal mulu mepet login salahkan iya petugas kpps aplikasinya bermasalah servernya maksimal diluncurin aplikasi mempermudah menyusahkan
Pengguna Google,1,aplikasi tidak layak pakai bukan mempercepat kerja kami sebagai kpps tapi malah memperlama bikin capek saja setiap hari harus mengurus sirekap kalo aplikasi belum siap pakai enggak usah di launching dulu,aplikasi layak pakai mempercepat kerja kpps memperlama bikin capek mengurus sirekap aplikasi pakai launching
Pengguna Google,1,cara buka aplikasinya bagaimana ya sudah download tapi enggak bisa masuk cuma ada menu masuk tapi enggak bisa tidak ada menu daftar juga,buka aplikasinya download masuk menu masuk menu daftar
Pengguna Google,1,data di sirekap dengan data dilapang beda paling jauh suara lapangan suara sirekap suara kelebihan suara siluman ada apakah ini permainan kecolongan sistem anda sudah disuap oleh seseorang,data sirekap data dilapang beda suara lapangan suara sirekap suara kelebihan suara siluman permainan kecolongan sistem disuap
Pengguna Google,5,sudah bagus dan sangan membantu namun tolong versinya yang sudah dipatenkan sehingga kami panitia pemungutan suara bisa melakukan bimtek nanti tidak ada kendala pada aplikasinya terimkasih,bagus sangan membantu versinya dipatenkan panitia pemungutan suara bimtek kendala aplikasinya terimkasih
Pengguna Google,1,tolong hasil foto nya di perbaiki ini kok buram sekali padahal kamera asli dari foto bagus pas di apk sirekap kok buram,hasil foto perbaiki buram kamera asli foto bagus apk sirekap buram
Pengguna Google,1,aplikasi lelet mana login lama betul perlu diperbaiki lagi sistem nya baru login saja lelet bagaimana pas hari nya nanti,aplikasi lelet login diperbaiki sistem login lelet
Pengguna Google,1,belum siap seperti tahun banyak kendala ketika mempertanyakan kendala pihak yang menghandle cuma bisa beri solusi itu itu saja seperti instal ulang hapus data sebagai hadehh saya berharap seperti tahun sebelumnya saja biar sirekap ditiadakan karena bikin ribet dan juga bertambah pikiran pula,kendala kendala menghandle solusi instal ulang hapus data hadehh berharap biar sirekap ditiadakan bikin ribet bertambah pikiran
Pengguna Google,1,kayaknya mengasih bintang juga ketinggian sumpah emosi kali diusahakan log ini dari hp yang lain sudah bisa buat akun mau masuk lagi malah eror dan akun hilang tolong lah jangan dibuat ribet gaji juga enggak seberapa tapi habis tenaga waktu dan materi hanya untuk log ini yang enggak siap siap ini ampun terburuk,kayaknya mengasih bintang ketinggian sumpah emosi diusahakan log hp akun masuk eror akun hilang ribet gaji habis tenaga materi log ampun terburuk
Pengguna Google,1,kalau ada kesalahan kami anda semua yang diatas tidak mau tahu begitu pula jika kesalahan dari sistem anda semua juga tidak mau tahu pasti kami sebagai kpps yang jadi kambing hitam pertama padahal sudah jelas dari rating apk nya siap tidaknya untuk mempermudah tugas kami mohon dievaluasi kembali,kesalahan diatas kesalahan sistem kpps kambing hitam rating apk tidaknya mempermudah tugas mohon dievaluasi
Pengguna Google,1,aplikasi simple harusnya lebih responsif dan lancar tapi nyatanya sebaliknya enggak tahu nih besok pas hari bakal mempersulit atau menyulitkan,aplikasi simple responsif lancar besok mempersulit menyulitkan
Pengguna Google,5,halo sahabat se indonesia aplikasi sirekap adalah apk yang membantu tranparansi hasil pemilihan umum jadi masuk di apk ini tidak mudah harus melalui prosedur dari kpu baik pusat maupun daerah kalo bisa masuk dengan mudah nantinya mudah untuk yang tidak bertanggung jawab menggunakan kesempatan tersebut jadi jangan salahkan apk atupun pihak lain kita simak kita cerna dengan baik apa pungsi dari apk ini dll terimakasih,halo sahabat indonesia aplikasi sirekap apk membantu tranparansi hasil pemilihan masuk apk mudah prosedur kpu pusat daerah masuk mudah mudah bertanggung kesempatan salahkan apk atupun simak cerna pungsi apk
Pengguna Google,1,menyulitkan petugas hasil foto kurang jernih walaupun menggunakan kamera yang pixel nya tinggi proses nya pun cukup lama,menyulitkan petugas hasil foto jernih kamera pixel proses
Pengguna Google,1,apk gagal ambil gambar sering buram ada fitur auto fokus upload foto malam siangnya baru dapat info foto gagal meminta foto ulang woii plano sudah disegel berkas sudah kantor camat bagaimana mau foto ulang baca angkanya juga yang paling parah kenapa hasil presiden angka bisa diedit benerin sesuai foto cuma presiden yang bisa diedit yang lain bisa mencurigakan,apk gagal ambil gambar buram fitur auto fokus upload foto malam siangnya info foto gagal foto ulang woii plano disegel berkas kantor camat foto ulang baca angkanya parah hasil presiden angka diedit benerin sesuai foto presiden diedit mencurigakan
Pengguna Google,1,kecewa bukan mempercepat malah mempersulit sirekap ini penghitungan suara lama karena sirekap nya bermasalah tolong di percepat untuk memperbaiki nya karena kami sirekap juga ingin semuanya lancar bukan malah seperti ini,kecewa mempercepat mempersulit sirekap penghitungan suara sirekap bermasalah percepat memperbaiki sirekap lancar
Pengguna Google,1,enggak jelas susah login bagaimana nanti pas hari nya nanti kasihan nya anggota yang di plosok plosok mungkin selain terkendala jaringan meraka terkendala apk nya yang error mulu kalo belum siap sih mending jangan pakai digital apk nya gj,susah login kasihan anggota plosok plosok terkendala jaringan meraka terkendala apk error mulu mending pakai digital apk gj
Pengguna Google,1,padahal ini apk dibuat untuk kepentingan negara loh bukan untuk kpentingan pribadi kalau enggak buat negara juga enggak bakalan download ini apk tapi kok malah enggak jelas begini coba kalau sampai hari ini apk masih kayak begini bisa hari mlam enggak selesai itu pkerjaan bkalan jatuh lebih banyak korban dibnding tahun lalu,apk kepentingan negara kpentingan pribadi negara download apk coba apk kayak mlam selesai pkerjaan bkalan jatuh korban dibnding
Pengguna Google,1,aplikasi bukannya mempermudah malah mempersulit sistem lelet error terus pembacaan angka salah semua kalo belum siap development aplikasi mending enggak usah dulu menyusahkan saja,aplikasi mempermudah mempersulit sistem lelet error pembacaan angka salah development aplikasi mending menyusahkan
Pengguna Google,1,enggak aplikasi enggak website semuaa kalo dari pemerintahan pasti mengalami yang namanya server down kasihan yang tinggal di daerah yang sinyal nya dikit sudah server down mencari sinyal pula minimal kalo mau di aplikasi ya harus siap lah harus mampu menerima server yang banyakk biar enggak downn semangat,aplikasi website semuaa pemerintahan mengalami namanya server kasihan tinggal daerah sinyal dikit server mencari sinyal minimal aplikasi menerima server banyakk biar downn semangat
Pengguna Google,1,aplikasi gagal belum layak untuk kalai kalau aplikasinya belum siap jangan di gunakan perbaiki dulu servernya biar bisa diakses seluruh indonesia,aplikasi gagal layak kalai aplikasinya perbaiki servernya biar diakses indonesia
Pengguna Google,1,bagaimana laporan hasil pemilu nanti mau lancar aplikasinya juga kayak begini enggak lancar jaya loading parah dan enggak bisa login error terus kalo belum siap pakai sistem ini pakai manual saja dulu malah bikin ribet,laporan hasil pemilu lancar aplikasinya kayak lancar jaya loading parah login error pakai sistem pakai manual bikin ribet
Pengguna Google,2,aplikasi nya lama memproses gambar kalau kita foto secara nya bisa di perbaiki masalah ini secepat nya,aplikasi memproses gambar foto perbaiki secepat
Pengguna Google,3,saya pusing aplikasinya bagaimana ini sirekap saya tidak bisa nanti hari anggota kpps yang jadi sirekap yang pusing berdua karena data susah di unggah dan terverifikasi huhu,pusing aplikasinya sirekap anggota kpps sirekap pusing berdua data susah unggah terverifikasi huhu
Pengguna Google,1,hari ini saya buka aplikasi muncul tulisan merah yang intinya aplikasi harus di update lagi kemudian saya buka playstore dan saya updatelah aplikasi ini akhirnya bisa dibuka kembali tapi kemudian setelah saya login dengan akun yang sama menggunakan username dan password yang sama sebelumnya kenapa gagal terus menerus sungguh sangat merepotkan,buka aplikasi muncul tulisan merah intinya aplikasi update buka playstore updatelah aplikasi dibuka login akun username password gagal menerus sungguh merepotkan
Pengguna Google,1,parah sih sampai hari ini masih belum juga bisa digunakan aplikasinya benar kurang persiapan programmer sirekap ini apa iya alasannya cuman banyak yang login bagaimana dengan aplikasi gojek dll yang digunakan lebih dari pengguna tolonglah,parah aplikasinya persiapan programmer sirekap iya alasannya cuman login aplikasi gojek pengguna tolonglah
Pengguna Google,1,mohon untuk segera memperbaiki proses login karena setelah update ke banyak sekali yang merasa kesulitan login dengan kendala yang sama,mohon memperbaiki proses login update kesulitan login kendala
Pengguna Google,1,aplikasi kagak jelas bikin pusing bgstt sudah hari enggak bisa pas foto enggak langsung pekerjaan saja cuma di foto doang kagak bisa ajgg memang aplikasinya,aplikasi kagak bikin pusing bgstt foto langsung pekerjaan foto doang kagak ajgg aplikasinya
Pengguna Google,1,salam kesedihan dari saya terima kasih kepada tim pengembang inovasi program pemilu untuk ini saya sudah kehabisan banyak tenaga waktu pikiran dan yang tidak kalah penting paket data serta hp sering off sendiri namun apa yang bisa didapatkan hanya inisialisasi ulang terus padahal mencari jaringan harus pergi sejauh kamu dengan jalan tanah dan berada di puncak kebun sawit mohon ada opsi lain yang memungkinkan kami dapat mengirim hasil penghitsunya nanti terima kasih dan mohon maaf,salam kesedihan tim pengembang inovasi program pemilu kehabisan tenaga pikiran kalah paket data hp didapatkan inisialisasi ulang mencari jaringan pergi jalan tanah puncak kebun sawit mohon opsi mengirim hasil penghitsunya mohon maaf
Pengguna Google,1,apk bgst enggak ada fitur flash nya pas ambil gambar hasil tapi dibagian fitur yang enggak penting kayak pengambilan daftar hadiir ada fitur flash nya lawak ini fitur remove data yang diinpuy saja enggak ada,apk bgst fitur flash ambil gambar hasil dibagian fitur kayak pengambilan daftar hadiir fitur flash lawak fitur remove data diinpuy
Pengguna Google,1,aplikasi selalu keluar simulasi sudah begini apalagi nanti kalo waktu pemilihan lebih baik pakai manual saja supaya bikin ribet kayak mau pakai aplikasi tolong dimatangkan dulu supaya kami di kpps tidak dibikin pusing,aplikasi simulasi pemilihan pakai manual bikin ribet kayak pakai aplikasi dimatangkan kpps dibikin pusing
Pengguna Google,1,enggak usah menyalahkan anggota kpps jelas jelas aplikasinya yang eror kemarin saya foto juga melenceng terus hasilnya enggak sama dengan hasil yang aslinya sudah beberapa kali foto juga masih melenceng terus,menyalahkan anggota kpps aplikasinya eror kemarin foto melenceng hasilnya hasil aslinya foto melenceng
Pengguna Google,1,maaf negara karena kayaknya apknya belum siap sudah di keluarkan dan di nya kayaknya sih malah bikin setres anggota kpps ini baru mau masuk apk belum hari nya lho ibarat kata dalam drama kerajaan sudah di medan perang senjatanya masih belum jadi wkwk prajurit auto spaneng maaf ya kpu,maaf negara kayaknya apknya keluarkan kayaknya bikin setres anggota kpps masuk apk lho drama kerajaan medan perang senjatanya wkwk prajurit auto spaneng maaf kpu
Pengguna Google,1,cek proses nya lama banget pada hal jaringan bagus tapi tetap gagal terus cek proses nya sampai kali lebih aku coba tetap enggak mau,cek proses jaringan bagus gagal cek proses coba
Pengguna Google,1,waktu kemarin sudah bisa login giliran ter update malah bisa login bagaimana dong ngapaiin di update coba kalo jadi repot mana sirekap dan tps saya bisa tanya pps jawabannya belum memuaskan,kemarin login giliran ter update login ngapaiin update coba repot sirekap tps pps jawabannya memuaskan
Pengguna Google,1,lama enggak android lah ini pakai ultra saja error key disiapkan yang benar mateng dari jauh sudah mepet malah banyak yang persiapan,android pakai ultra error key disiapkan mateng mepet persiapan
Pengguna Google,1,dari pertama dapat wa dari kpu buat verivikasi apk sampai hari ini masih bisa belum login juga mbok ya kalo mau bikin apk untuk mempermudah pekerjaan kpps ya semaksimal mungkin jangan sampai ada kendala begitu ya ini dari awal saja sudah error apalagi nanti pas hari,wa kpu verivikasi apk login mbok bikin apk mempermudah pekerjaan kpps semaksimal kendala error
Pengguna Google,1,ini apaan enggak bisa bisa log ini bukanya aplikasi seperti ini harusnya mempermudah pekerjaan menjadi kpps ini kayaknya bakalan menghambat harusnya kpu sebelum menerapkan sebuah diperhitungkan dengan cepat di evaluasi kembali,log bukanya aplikasi mempermudah pekerjaan kpps kayaknya menghambat kpu menerapkan diperhitungkan cepat evaluasi
Pengguna Google,1,sebelumnya pakai versi tidak bisa dipakai karena ada versi terbaru pas diupdate versi terbaru tapi tidak bisa login padahal sudah pakai username dan password yang sesuai yang digunakan di versi payaah sirekap tambah lagi sekarang updat versi gagal login terus,pakai versi dipakai versi terbaru diupdate versi terbaru login pakai username password sesuai versi payaah sirekap updat versi gagal login
Pengguna Google,1,sudah dari kemarin memasukkan saja susah banget enggak bagaimana nanti pas dipakai jangan sampai niatnya mempermudah tapi pas pelaksanaan malah mempersulit kpps pada pulang sbuh semua,kemarin memasukkan susah dipakai niatnya mempermudah pelaksanaan mempersulit kpps pulang sbuh
Pengguna Google,1,belum mateng kalo mmng mau pakai sistim digital macam begini setelah sruh updte ke versi malah enggak bisa login username dan paswrd salah mulu padahal sudah benar jringan bagus lah cpe harus semakin tinggi versi mmng bagus untuk yang lain tadi nya di hp yang lain enggak bisa jadi bisa tapi pas mau login dari versi terbaru malah invalid hufft mau marah tapi sudah diserap sama sirekap,mateng mmng pakai sistim digital sruh updte versi login username paswrd salah mulu jringan bagus cpe versi mmng bagus hp login versi terbaru invalid hufft marah diserap sirekap
Pengguna Google,1,aplikasi butut mau login saja ada gagal mendapatkan sertifikat digital kalau enggak niat buat aplikasi mending ngarit saja sono aplikasi penting begini malah banyak bug nya benerin tuh server apalagi pas hari pemilu hancur nih aplikasi,aplikasi butut login gagal sertifikat digital niat aplikasi mending ngarit sono aplikasi bug benerin server pemilu hancur aplikasi
Pengguna Google,1,saran untuk pemilu kedepan siapkan aplikasinya tahun sebelum pemilu karena enggak bisa digunakan masih banyak kendala yang dihandle tidak sedikit justru malah membuat anggota makin ricuh,saran pemilu kedepan siapkan aplikasinya pemilu kendala dihandle anggota ricuh
Pengguna Google,2,aplikasinya banyak bug tolong perbaiki ontemtikasi sertifikat digitalnya servernya penuh terus,aplikasinya bug perbaiki ontemtikasi sertifikat digitalnya servernya penuh
Pengguna Google,1,bikin aplikasi jadi simple pekerjaan enggak tambah pusing iya gagal login sesi waktu habis terus,bikin aplikasi simple pekerjaan pusing iya gagal login sesi habis
Pengguna Google,1,aplikasi selalu dapat dapat sertifikat digital sudah hari an dan itu sangat menyita waktu saya maaf kalau belum bisa saya nilai bagus,aplikasi sertifikat digital menyita maaf nilai bagus
Pengguna Google,1,kenapa buat login susah sekali password salah terus padahal password yang dimasukan sudah benar tolong diperbaiki banyak bug yang aneh,login susah password salah password dimasukan diperbaiki bug aneh
Pengguna Google,2,tolong aplikasinya di perbaiki maksimal saat login dipermudah dan pada saat pengambilan gambar ada auto fokus,aplikasinya perbaiki maksimal login dipermudah pengambilan gambar auto fokus
Pengguna Google,2,kenapa ini tetiba saya malah enggak bisa masuk ke akun saya sendiri setelah ter update sendirinl malah katanya dinonaktifkan akunnya bagaimana sih foto form yang belum di submit ini bagaimana kalo akun saya di nonaktifkan ya enggak bisa masuk,tetiba masuk akun ter update sendirinl dinonaktifkan akunnya foto form submit akun nonaktifkan masuk
Pengguna Google,3,harusnya sudah siap ini kasih username tetap enggak bisa mau dipelajari bagaimana tolong percepat maintenance kasih,username dipelajari percepat maintenance
Pengguna Google,3,untuk masuk sig ini saja susahnya meminta ampun kalo bisa di tingkatkan lagi kualitas apk nya untuk loadingpun juga lama,masuk sig susahnya ampun tingkatkan kualitas apk loadingpun
Pengguna Google,5,kendala keamanan biometrik khususnya sidik jari kadang ada yang terbaca kadang enggak sedangkan untuk buka hp berjalan lancar tolong segera perbaiki,kendala keamanan biometrik sidik jari kadang terbaca kadang buka hp berjalan lancar perbaiki
Pengguna Google,1,ya seharusnya aplikasi yang berbasis pengumutan suara seharusnya sudah di uji coba bahkan untuk masuk saja suka error enggak jelas bukannya memudahkan malah menjadi persulit,aplikasi berbasis pengumutan suara uji coba masuk suka error memudahkan persulit
Pengguna Google,1,saat versi login nya lancar kenapa versi malahan dag bisa masuk balikin lagi saja kalo banyak yang enggak bisa login,versi login lancar versi dag masuk balikin login
Pengguna Google,2,sudah diupdate tetap masih blur hasil kamera nya karena enggak ada fitur focus tolong segera diperbaiki sebelum hari,diupdate blur hasil kamera fitur focus diperbaiki
Pengguna Google,1,aplikasi yang belum layak digunakan sangat merepotkan pengguna jika sirekap ini jadi medsos pasti ditinggal penggunanya upload foto saja harus menunggu lama sampai ter upload,aplikasi layak merepotkan pengguna sirekap medsos ditinggal penggunanya upload foto menunggu ter upload
Pengguna Google,2,server masih buruk terjadi error saat login perbaiki lagi server apalagi nanti pas pemilu lebih banyak penggunaannya,server buruk error login perbaiki server pemilu penggunaannya
Pengguna Google,5,bapak ibu kpu coba cari solusi bagaimana caranya agak tidak down waktu pemakaian serentak tanggal besok ini baru simulasi saja sudah buat bingung bagian datanya siap siapin dulu aplikasi tahun uji coba jangan sebulan bulan uji coba langsung praktek,kpu coba cari solusi pemakaian serentak tanggal besok simulasi bingung datanya siapin aplikasi uji coba sebulan uji coba langsung praktek
Pengguna Google,1,simulasi oleh pps berjalan begitu digunakan simulasi oleh kpps server langsung down aplikasi masih uji saat diluncurkan aplikasi sudah fix bebas bug,simulasi pps berjalan simulasi kpps server langsung aplikasi uji diluncurkan aplikasi fix bebas bug
